id,organization_id,url,type,species,age,gender,size,coat,tags,name,description,organization_animal_id,photos,videos,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.spayed_neutered,attributes.house_trained,attributes.declawed,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.small,primary_photo_cropped.medium,primary_photo_cropped.large,primary_photo_cropped.full,contact.email,contact.phone,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,contact.address.country,animal_id,animal_type,organization_id
50738123,WA614,https://www.petfinder.com/dog/chula-and-chulo-50738123/wa/deer-park/nw-snowdog-rescue-wa614/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Young,Male,Medium,Medium,"['Loving', 'energetic']",Chula and Chulo,Chula (little white/grey girl) and Chulo (handsome black/white boy) are BEAUTIFUL and are waiting for the &quot;luck of the Irish&quot;...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/1/?bust=1614892357&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/1/?bust=1614892357&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/1/?bust=1614892357&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/1/?bust=1614892357'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/2/?bust=1614892361&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/2/?bust=1614892361&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/2/?bust=1614892361&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/2/?bust=1614892361'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/3/?bust=1614892365&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/3/?bust=1614892365&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/3/?bust=1614892365&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/3/?bust=1614892365'}]",[],adopted,2021-03-22T21:49:47+0000,2021-03-04T21:14:05+0000,,Siberian Husky,,False,False,,,,True,True,,False,True,,,False,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/1/?bust=1614892357&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/1/?bust=1614892357&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/1/?bust=1614892357&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/50738123/1/?bust=1614892357,nwsnowdogrescue@aol.com, ,,,Deer Park,WA,99006,US,50738123,dog,wa614
54142583,ON629,https://www.petfinder.com/dog/finnegan-54142583/on/etobicoke/the-doggos-on629/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Baby,Male,Medium,,"['Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Smart', 'Playful']",Finnegan ,"Finnegan 
Flouffe doesn’t even begin to describe how fluffy this boy is. 

Finnegan is a husky/shepherd mix from Northern Manitoba....",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/1/?bust=1641613671&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/1/?bust=1641613671&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/1/?bust=1641613671&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/1/?bust=1641613671'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/2/?bust=1641613672&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/2/?bust=1641613672&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/2/?bust=1641613672&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/2/?bust=1641613672'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/3/?bust=1641613673&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/3/?bust=1641613673&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/3/?bust=1641613673&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/3/?bust=1641613673'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/4/?bust=1641613675&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/4/?bust=1641613675&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/4/?bust=1641613675&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/4/?bust=1641613675'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/5/?bust=1641613676&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/5/?bust=1641613676&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/5/?bust=1641613676&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/5/?bust=1641613676'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/6/?bust=1641613677&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/6/?bust=1641613677&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/6/?bust=1641613677&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/6/?bust=1641613677'}]",[],adopted,2022-01-31T04:45:31+0000,2022-01-08T03:48:02+0000,,Husky,Shepherd,True,False,,,,False,True,,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/1/?bust=1641613671&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/1/?bust=1641613671&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/1/?bust=1641613671&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/54142583/1/?bust=1641613671,doggosdogrescue@gmail.com,,4140 Dundas Street West,,Etobicoke,ON,m8x 1x3,CA,54142583,dog,on629
49833962,ME89,https://www.petfinder.com/dog/drei-maine-49833962/me/kennebunkport/lucky-pup-rescue-me89/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Young,Male,Medium,,[],Drei - Maine,"Drei - coming to Maine - updated November 2020

Drei is just amazing!! He is so sweet, friendly and happy...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/1/?bust=1605799555&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/1/?bust=1605799555&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/1/?bust=1605799555&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/1/?bust=1605799555'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/2/?bust=1605799532&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/2/?bust=1605799532&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/2/?bust=1605799532&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/2/?bust=1605799532'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/3/?bust=1605799532&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/3/?bust=1605799532&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/3/?bust=1605799532&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/3/?bust=1605799532'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/4/?bust=1605799665&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/4/?bust=1605799665&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/4/?bust=1605799665&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/4/?bust=1605799665'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/5/?bust=1605799689&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/5/?bust=1605799689&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/5/?bust=1605799689&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/5/?bust=1605799689'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/6/?bust=1605799705&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/6/?bust=1605799705&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/6/?bust=1605799705&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/6/?bust=1605799705'}]",[],adopted,2020-12-09T04:08:47+0000,2020-11-19T15:28:41+0000,,Labrador Retriever,,True,False,Brown / Chocolate,,,True,True,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/1/?bust=1605799555&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/1/?bust=1605799555&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/1/?bust=1605799555&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49833962/1/?bust=1605799555,luckypuprescue@yahoo.com,2079856763,,,Kennebunkport,ME,04046,US,49833962,dog,me89
51195842,NC121,https://www.petfinder.com/dog/mona-51195842/nc/greensboro/spca-of-the-triad-inc-nc121/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Adult,Female,Medium,Short,"['sweet', 'gentle', 'loving', 'snuggly']",Mona,"Mona is a lovely 2 year old. 

She is the gentlest soul. She is sweet, loving and very trusting. 

She...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51195842/1/?bust=1618269118&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51195842/1/?bust=1618269118&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51195842/1/?bust=1618269118&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51195842/1/?bust=1618269118'}]",[],adopted,2021-04-25T20:26:22+0000,2021-04-12T23:12:18+0000,,Hound,Mixed Breed,True,False,Brindle,,,True,False,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51195842/1/?bust=1618269118&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51195842/1/?bust=1618269118&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51195842/1/?bust=1618269118&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/51195842/1/?bust=1618269118,spca@triadspca.org,(336) 375-3222,3163 Hines Chapel Road,,Greensboro,NC,27404,US,51195842,dog,nc121
52393383,MA373,https://www.petfinder.com/cat/bailey-52393383/ma/medford/kitty-connection-inc-ma373/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Cat,Cat,Young,Female,Medium,Short,['Friendly'],Bailey,My name is Bailey and I am a 1 yr old female.  I am a very friendly girl who would...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52393383/1/?bust=1626635923&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52393383/1/?bust=1626635923&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52393383/1/?bust=1626635923&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52393383/1/?bust=1626635923'}]",[],adopted,2021-07-22T02:31:28+0000,2021-07-18T19:20:34+0000,,Domestic Short Hair,,False,False,Gray / Blue / Silver,,,False,False,False,False,False,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52393383/1/?bust=1626635923&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52393383/1/?bust=1626635923&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52393383/1/?bust=1626635923&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52393383/1/?bust=1626635923,kc@kittyconnection.net,(781) 393-9995,,,Medford,MA,02155,US,52393383,cat,ma373
52654757,GA336,https://www.petfinder.com/cat/mike-wazowski-the-one-eyed-kitten-52654757/ga/lawrenceville/society-of-humane-friends-of-ga-inc-ga336/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Cat,Cat,Baby,Male,Medium,Short,"['Friendly', 'Affectionate', 'Funny', 'Playful', 'Curious']",Mike Wazowski the one-eyed kitten,"Hi, my name is Mike Wazowski but I am not a monster. I am a friendly little one-eyed kitten and...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/1/?bust=1628867228&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/1/?bust=1628867228&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/1/?bust=1628867228&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/1/?bust=1628867228'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/2/?bust=1628867229&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/2/?bust=1628867229&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/2/?bust=1628867229&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/2/?bust=1628867229'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/3/?bust=1628867230&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/3/?bust=1628867230&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/3/?bust=1628867230&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/3/?bust=1628867230'}]",[],adopted,2021-08-13T23:36:39+0000,2021-08-13T15:07:11+0000,,Domestic Short Hair,Tabby,True,False,Tabby (Brown / Chocolate),White,,True,True,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/1/?bust=1628867228&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/1/?bust=1628867228&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/1/?bust=1628867228&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52654757/1/?bust=1628867228,sohfga@gmail.com,,,,Lawrenceville,GA,30046,US,52654757,cat,ga336
49220862,MS134,https://www.petfinder.com/dog/autumn-49220862/ms/west-point/west-point-clay-county-animal-shelter-ms134/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Young,Female,Medium,Short,[],Autumn,"The adoption fee for dogs is $75.00.

 A pre-adoption questionnaire and an adoption agreement are required.  A REFERENCE FROM YOUR...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/2/?bust=1601392679&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/2/?bust=1601392679&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/2/?bust=1601392679&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/2/?bust=1601392679'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/1/?bust=1601392679&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/1/?bust=1601392679&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/1/?bust=1601392679&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/1/?bust=1601392679'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/3/?bust=1601392680&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/3/?bust=1601392680&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/3/?bust=1601392680&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/3/?bust=1601392680'}]",[],adopted,2020-10-15T16:06:46+0000,2020-09-25T16:55:52+0000,,Hound,,True,False,Red / Chestnut / Orange,,,False,False,,False,True,,,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/2/?bust=1601392679&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/2/?bust=1601392679&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/2/?bust=1601392679&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/49220862/2/?bust=1601392679,wpccanimalshelter@gmail.com,(662) 524-4430,5122 Old Tibbee Road,,West Point,MS,39773,US,49220862,dog,ms134
53859056,IN758,https://www.petfinder.com/dog/chip-53859056/in/terre-haute/saint-francis-k9-rescue-in758/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Baby,Male,Large,Medium,"['Friendly', 'Affectionate', 'Loyal', 'Gentle', 'Playful', 'Independent', 'Curious', 'Brave', 'Protective', 'Smart', 'Funny', 'Loves kisses']",Chip,"Chip is the sweetest puppy!! He is about 4 months old, and has so much energy! He loves other dogs...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/1/?bust=1639163244&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/1/?bust=1639163244&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/1/?bust=1639163244&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/1/?bust=1639163244'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/2/?bust=1639163244&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/2/?bust=1639163244&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/2/?bust=1639163244&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/2/?bust=1639163244'}]",[],adopted,2021-12-28T22:44:43+0000,2021-12-10T19:07:26+0000,,Chocolate Labrador Retriever,,True,False,Brown / Chocolate,,,True,False,,False,True,True,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/1/?bust=1639163244&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/1/?bust=1639163244&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/1/?bust=1639163244&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53859056/1/?bust=1639163244,justrupert82@yahoo.com,(812) 8144553,,,Terre Haute,IN,47802,US,53859056,dog,in758
48431618,FL1394,https://www.petfinder.com/dog/max-48431618/fl/pensacola/standard-poodle-rescue-fl1394/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Young,Male,Medium,Curly,[],Max,"Meet Max!  He is a 4 1/2 year old black male Standard Poodle.  Max has been neutered, is current on...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/2/?bust=1594231531&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/2/?bust=1594231531&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/2/?bust=1594231531&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/2/?bust=1594231531'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/1/?bust=1594231527&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/1/?bust=1594231527&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/1/?bust=1594231527&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/1/?bust=1594231527'}]",[],adopted,2020-07-17T17:29:59+0000,2020-07-08T18:09:04+0000,,Poodle,,False,False,Black,,,True,True,,False,True,False,True,False,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/2/?bust=1594231531&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/2/?bust=1594231531&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/2/?bust=1594231531&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48431618/2/?bust=1594231531,brenda@standardpoodlerescue.net,(850) 478-2466 ,,,Pensacola,FL,32514,US,48431618,dog,fl1394
48647514,OK37,https://www.petfinder.com/dog/jackie-341769-augustfree-48647514/ok/oklahoma-city/oklahoma-city-animal-welfare-division-ok37/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Adult,Female,Medium,,[],JACKIE 341769 AugustFree,"The shelter is participating in the nationwide &#039;Clear the Shelters&#039; event, sponsored by NBC, during August and adoptions are FREE...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48647514/1/?bust=1596195363&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48647514/1/?bust=1596195363&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48647514/1/?bust=1596195363&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48647514/1/?bust=1596195363'}]",[],adopted,2020-08-02T00:28:08+0000,2020-07-31T11:37:00+0000,,English Setter,,True,False,,,,True,False,,False,True,,True,,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48647514/1/?bust=1596195363&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48647514/1/?bust=1596195363&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48647514/1/?bust=1596195363&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/48647514/1/?bust=1596195363,animalwelfare@okc.gov,405-297-3100  ,2811 SE 29th Street,,Oklahoma City,OK,73129,US,48647514,dog,ok37
53618386,TX1877,https://www.petfinder.com/dog/bogart-53618386/tx/tyler/spca-of-east-texas-tx1877/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Dog,Dog,Baby,Male,Large,Short,"['Friendly', 'Loves kisses', 'Playful']",Bogart,Meet Bogart! This cutie is an American Staffordshire Terrier mix with an estimate birth date of 9/10/21. He has been...,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53618386/1/?bust=1637338682&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53618386/1/?bust=1637338682&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53618386/1/?bust=1637338682&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53618386/1/?bust=1637338682'}]",[],adopted,2021-12-08T20:12:55+0000,2021-11-19T16:18:04+0000,,American Staffordshire Terrier,,True,False,Red / Chestnut / Orange,White / Cream,,False,False,,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53618386/1/?bust=1637338682&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53618386/1/?bust=1637338682&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53618386/1/?bust=1637338682&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53618386/1/?bust=1637338682,,(903) 596-7722,P.O. Box 132899,,Tyler,TX,75713,US,53618386,dog,tx1877
53475257,TN112,https://www.petfinder.com/cat/link-53475257/tn/germantown/germantown-animal-shelter-tn112/?referrer_id=9c565a8e-ef9f-4f6a-add8-4652cbcae855,Cat,Cat,Baby,Male,Medium,Short,"['Friendly', 'Loyal', 'Playful', 'Independent']",Link,,7494,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/1/?bust=1636554648&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/1/?bust=1636554648&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/1/?bust=1636554648&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/1/?bust=1636554648'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/2/?bust=1636554648&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/2/?bust=1636554648&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/2/?bust=1636554648&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/2/?bust=1636554648'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/3/?bust=1636554649&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/3/?bust=1636554649&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/3/?bust=1636554649&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/3/?bust=1636554649'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/4/?bust=1636554649&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/4/?bust=1636554649&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/4/?bust=1636554649&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/4/?bust=1636554649'}]",[],adopted,2021-11-18T17:28:20+0000,2021-11-05T13:06:23+0000,,Domestic Short Hair,,False,False,Gray / Blue / Silver,Tabby (Gray / Blue / Silver),,True,True,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/1/?bust=1636554648&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/1/?bust=1636554648&width=450,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/1/?bust=1636554648&width=600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/53475257/1/?bust=1636554648,shudson@germantown-tn.gov,(901) 757-7358,7700 Southern Ave.,,Germantown,TN,38138,US,53475257,cat,tn112
